t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.3,0.11,-0.02,0.72,6.8,263.1,4.33,285.58
-170,0.3,0.27,-0.02,0.71,6.8,263.16,4.29,286.74
-160,0.3,0.42,-0.02,0.71,6.79,263.21,4.26,287.9
-150,0.3,0.57,-0.03,0.71,6.79,263.26,4.23,289.06
-140,0.3,0.7,-0.03,0.71,6.79,263.32,4.2,290.22
-130,0.3,0.84,-0.03,0.7,6.78,263.37,4.16,291.37
-120,0.3,0.96,-0.03,0.7,6.78,263.42,4.13,292.53
-110,0.3,1.07,-0.03,0.7,6.78,263.48,4.1,293.69
-100,0.3,1.17,-0.03,0.7,6.77,263.53,4.06,294.85
-90,0.3,1.27,-0.03,0.69,6.77,263.58,4.03,296.01
-80,0.3,1.35,-0.03,0.69,6.77,263.63,4.0,297.17
-70,0.3,1.42,-0.03,0.69,6.77,263.69,3.96,298.33
-60,0.3,1.49,-0.03,0.68,6.76,263.74,3.93,299.48
-50,0.3,1.54,-0.03,0.68,6.76,263.79,3.9,300.64
-40,0.3,1.58,-0.04,0.68,6.76,263.85,3.87,301.8
-30,0.3,1.62,-0.04,0.68,6.75,263.87,3.88,303.29
-20,0.3,1.64,-0.04,0.67,6.75,263.89,3.89,304.79
-10,0.3,1.66,-0.04,0.67,6.75,263.92,3.9,306.28
0,0.3,1.67,-0.04,0.67,6.74,263.94,3.91,307.77
10,0.3,1.67,-0.04,0.67,6.74,263.96,3.92,309.27
20,0.3,1.66,-0.04,0.66,6.74,263.98,3.93,310.76
30,0.3,1.64,-0.04,0.66,6.73,264.01,3.94,312.25
40,0.3,1.61,-0.04,0.66,6.73,264.03,3.95,313.74
50,0.3,1.58,-0.05,0.66,6.73,264.05,3.96,315.24
60,0.3,1.54,-0.05,0.65,6.72,264.08,3.97,316.73
70,0.3,1.49,-0.05,0.65,6.72,264.1,3.98,318.22
80,0.3,1.43,-0.05,0.65,6.72,264.12,3.99,319.72
90,0.3,1.36,-0.05,0.64,6.71,264.15,3.99,321.21
100,0.3,1.28,-0.05,0.64,6.71,264.17,4.0,322.7
110,0.3,1.2,-0.05,0.64,6.71,264.19,4.01,324.19
120,0.3,1.11,-0.05,0.64,6.7,264.22,4.02,325.69
130,0.3,1.01,-0.05,0.63,6.7,264.24,4.03,327.18
140,0.3,0.9,-0.05,0.63,6.7,264.26,4.04,328.67
150,0.3,0.79,-0.06,0.63,6.69,264.29,4.05,330.17
160,0.3,0.66,-0.06,0.63,6.69,264.31,4.06,331.66
170,0.3,0.54,-0.06,0.62,6.68,264.33,4.07,333.15
180,0.3,0.4,-0.06,0.62,6.68,264.36,4.08,334.65
