t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.43,0.29,0.05,1.89,11.83,263.49,6.54,102.95
-170,0.43,0.35,0.05,1.88,11.8,263.54,6.53,102.98
-160,0.43,0.4,0.05,1.87,11.78,263.6,6.51,103.01
-150,0.43,0.45,0.05,1.86,11.75,263.65,6.49,103.04
-140,0.43,0.5,0.05,1.85,11.72,263.71,6.47,103.07
-130,0.43,0.55,0.05,1.84,11.7,263.76,6.45,103.1
-120,0.43,0.59,0.05,1.83,11.67,263.81,6.44,103.13
-110,0.43,0.63,0.05,1.81,11.64,263.87,6.42,103.16
-100,0.43,0.67,0.04,1.8,11.62,263.92,6.4,103.19
-90,0.43,0.71,0.04,1.79,11.59,263.98,6.38,103.22
-80,0.43,0.74,0.04,1.78,11.56,264.03,6.37,103.25
-70,0.43,0.77,0.04,1.77,11.54,264.09,6.35,103.28
-60,0.43,0.79,0.04,1.76,11.51,264.14,6.33,103.31
-50,0.43,0.81,0.04,1.75,11.48,264.2,6.31,103.34
-40,0.43,0.83,0.04,1.74,11.46,264.21,6.31,102.57
-30,0.43,0.85,0.04,1.73,11.43,264.23,6.3,101.81
-20,0.43,0.86,0.04,1.72,11.41,264.25,6.29,101.05
-10,0.43,0.86,0.04,1.72,11.38,264.26,6.28,100.28
0,0.43,0.87,0.04,1.71,11.36,264.28,6.27,99.52
10,0.43,0.86,0.04,1.7,11.33,264.3,6.26,98.75
20,0.43,0.86,0.04,1.69,11.31,264.31,6.25,97.99
30,0.43,0.84,0.04,1.68,11.29,264.33,6.24,97.22
40,0.43,0.83,0.04,1.67,11.26,264.35,6.23,96.46
50,0.43,0.8,0.04,1.67,11.24,264.36,6.22,95.7
60,0.43,0.78,0.04,1.66,11.21,264.38,6.21,94.93
70,0.43,0.74,0.04,1.65,11.19,264.4,6.2,94.17
80,0.43,0.7,0.04,1.64,11.16,264.41,6.19,93.4
90,0.43,0.66,0.04,1.63,11.14,264.43,6.18,92.64
100,0.43,0.61,0.04,1.63,11.11,264.45,6.17,91.88
110,0.43,0.56,0.04,1.62,11.09,264.46,6.17,91.11
120,0.43,0.5,0.04,1.61,11.06,264.48,6.16,90.35
130,0.43,0.43,0.04,1.6,11.04,264.5,6.15,89.58
140,0.43,0.36,0.04,1.59,11.01,264.51,6.14,88.82
150,0.43,0.29,0.03,1.58,10.99,264.53,6.13,88.05
160,0.43,0.21,0.03,1.58,10.97,264.55,6.12,87.29
170,0.43,0.13,0.03,1.57,10.94,264.56,6.11,86.53
180,0.43,0.05,0.03,1.56,10.92,264.58,6.1,85.76
