t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.718,0.47,0.23,7.59,13.33,247.0,22.5,298.06
-170,0.718,0.65,0.22,7.55,13.33,247.0,22.3,297.62
-160,0.718,0.83,0.21,7.51,13.33,247.0,22.09,297.18
-150,0.718,1.0,0.2,7.48,13.33,247.0,21.89,296.75
-140,0.718,1.17,0.2,7.44,13.33,247.0,21.69,296.31
-130,0.718,1.33,0.19,7.4,13.33,247.0,21.48,295.87
-120,0.718,1.48,0.19,7.37,13.33,247.17,21.22,296.19
-110,0.718,1.62,0.18,7.33,13.33,247.33,20.96,296.51
-100,0.718,1.75,0.18,7.29,13.33,247.5,20.7,296.83
-90,0.718,1.87,0.19,7.25,13.33,247.67,20.43,297.15
-80,0.718,1.98,0.19,7.22,13.33,247.83,20.17,297.47
-70,0.718,2.07,0.18,7.18,13.33,248.0,19.91,297.79
-60,0.718,2.16,0.16,7.14,13.3,248.0,19.65,298.09
-50,0.718,2.23,0.14,7.1,13.27,248.0,19.39,298.39
-40,0.718,2.3,0.12,7.06,13.25,248.0,19.14,298.69
-30,0.718,2.34,0.11,7.01,13.22,248.0,18.88,298.99
-20,0.718,2.38,0.09,6.97,13.19,248.0,18.62,299.29
-10,0.718,2.4,0.07,6.93,13.16,248.0,18.36,299.6
0,0.718,2.41,0.06,6.89,13.16,248.17,18.15,299.87
10,0.718,2.4,0.04,6.84,13.16,248.33,17.94,300.15
20,0.718,2.38,0.01,6.79,13.16,248.5,17.73,300.42
30,0.718,2.34,-0.02,6.75,13.16,248.67,17.53,300.7
40,0.718,2.29,-0.05,6.7,13.16,248.83,17.32,300.97
50,0.718,2.22,-0.09,6.66,13.16,249.0,17.11,301.25
60,0.718,2.14,-0.11,6.61,13.16,249.17,16.96,301.1
70,0.718,2.04,-0.13,6.56,13.16,249.33,16.81,300.96
80,0.718,1.92,-0.13,6.51,13.16,249.5,16.67,300.81
90,0.718,1.79,-0.13,6.46,13.16,249.67,16.52,300.67
100,0.718,1.65,-0.13,6.41,13.16,249.83,16.38,300.52
110,0.718,1.49,-0.14,6.36,13.16,250.0,16.23,300.38
120,0.718,1.33,-0.14,6.32,13.13,250.33,16.12,300.36
130,0.718,1.15,-0.14,6.27,13.1,250.67,16.01,300.33
140,0.718,0.96,-0.13,6.22,13.07,251.0,15.91,300.31
150,0.718,0.76,-0.12,6.18,13.04,251.33,15.8,300.29
160,0.718,0.55,-0.11,6.13,13.02,251.67,15.69,300.27
170,0.718,0.33,-0.1,6.08,12.99,252.0,15.58,300.25
180,0.718,0.12,-0.11,6.04,12.99,252.0,15.5,300.55
