t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.44,0.04,0.13,2.28,11.22,250.43,6.72,178.94
-170,0.44,0.11,0.13,2.28,11.2,250.31,6.66,179.59
-160,0.44,0.18,0.13,2.28,11.18,250.18,6.59,180.24
-150,0.44,0.25,0.13,2.28,11.17,250.18,6.57,180.22
-140,0.44,0.31,0.13,2.28,11.16,250.18,6.54,180.2
-130,0.44,0.37,0.13,2.28,11.15,250.18,6.51,180.18
-120,0.44,0.43,0.13,2.28,11.14,250.18,6.49,180.16
-110,0.44,0.49,0.13,2.28,11.13,250.18,6.46,180.14
-100,0.44,0.55,0.13,2.28,11.12,250.18,6.44,180.12
-90,0.44,0.6,0.13,2.29,11.11,250.18,6.41,180.1
-80,0.44,0.64,0.13,2.29,11.1,250.18,6.38,180.08
-70,0.44,0.68,0.13,2.29,11.09,250.18,6.36,180.06
-60,0.44,0.72,0.13,2.29,11.08,250.18,6.33,180.04
-50,0.44,0.75,0.13,2.29,11.07,250.18,6.3,180.02
-40,0.44,0.77,0.12,2.29,11.06,250.18,6.28,179.99
-30,0.44,0.79,0.12,2.29,11.05,250.18,6.25,179.97
-20,0.44,0.81,0.12,2.29,11.04,250.18,6.23,179.95
-10,0.44,0.82,0.12,2.29,11.03,250.18,6.2,179.93
0,0.44,0.82,0.12,2.3,11.02,250.18,6.17,179.91
10,0.44,0.82,0.12,2.3,11.01,250.18,6.15,179.89
20,0.44,0.82,0.12,2.3,11.0,250.18,6.12,179.87
30,0.44,0.81,0.12,2.3,10.99,250.18,6.1,179.85
40,0.44,0.79,0.12,2.3,10.98,250.18,6.07,179.83
50,0.44,0.78,0.12,2.3,10.97,250.18,6.04,179.81
60,0.44,0.75,0.12,2.3,10.96,250.18,6.02,179.79
70,0.44,0.73,0.12,2.3,10.95,250.18,5.99,179.77
80,0.44,0.7,0.12,2.3,10.94,250.18,5.96,179.75
90,0.44,0.67,0.12,2.31,10.93,250.18,5.94,179.72
100,0.44,0.63,0.12,2.31,10.92,250.18,5.91,179.7
110,0.44,0.59,0.11,2.31,10.91,250.18,5.89,179.68
120,0.44,0.55,0.11,2.31,10.9,250.18,5.86,179.66
130,0.44,0.5,0.11,2.31,10.89,250.18,5.83,179.64
140,0.44,0.46,0.11,2.31,10.88,250.18,5.81,179.62
150,0.44,0.41,0.11,2.31,10.87,250.18,5.78,179.6
160,0.44,0.35,0.11,2.31,10.86,250.18,5.75,179.58
170,0.44,0.3,0.11,2.32,10.85,250.18,5.73,179.56
180,0.44,0.24,0.11,2.32,10.84,250.18,5.7,179.54
