t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.42,-0.03,-0.08,0.83,8.07,311.04,5.01,316.47
-170,0.42,0.12,-0.08,0.83,8.18,308.58,4.99,315.98
-160,0.42,0.25,-0.08,0.83,8.3,306.12,4.98,315.49
-150,0.42,0.39,-0.08,0.82,8.41,303.66,4.97,315.0
-140,0.42,0.52,-0.08,0.82,8.52,301.21,4.96,314.52
-130,0.42,0.65,-0.08,0.82,8.63,298.75,4.94,314.03
-120,0.42,0.77,-0.08,0.82,8.74,296.29,4.93,313.54
-110,0.42,0.88,-0.08,0.81,8.85,293.83,4.92,313.05
-100,0.42,0.98,-0.08,0.81,8.96,291.38,4.91,312.56
-90,0.42,1.07,-0.08,0.81,9.07,288.92,4.89,312.08
-80,0.42,1.15,-0.08,0.8,9.18,286.46,4.88,311.59
-70,0.42,1.23,-0.08,0.8,9.29,284.0,4.87,311.1
-60,0.42,1.29,-0.08,0.8,9.4,281.54,4.86,310.61
-50,0.42,1.34,-0.08,0.79,9.52,279.09,4.84,310.12
-40,0.42,1.38,-0.08,0.79,9.63,276.63,4.83,309.64
-30,0.42,1.42,-0.08,0.79,9.74,274.17,4.82,309.15
-20,0.42,1.44,-0.08,0.79,9.85,271.71,4.81,308.66
-10,0.42,1.45,-0.08,0.78,9.96,269.25,4.79,308.17
0,0.42,1.45,-0.08,0.78,10.07,266.8,4.78,307.68
10,0.42,1.45,-0.08,0.78,10.1,266.85,4.73,307.43
20,0.42,1.43,-0.08,0.78,10.13,266.89,4.68,307.18
30,0.42,1.41,-0.08,0.78,10.16,266.94,4.63,306.94
40,0.42,1.38,-0.08,0.78,10.19,266.99,4.57,306.69
50,0.42,1.34,-0.08,0.77,10.22,267.04,4.52,306.44
60,0.42,1.3,-0.08,0.77,10.25,267.09,4.47,306.19
70,0.42,1.25,-0.08,0.77,10.28,267.13,4.42,305.94
80,0.42,1.2,-0.08,0.77,10.31,267.18,4.37,305.69
90,0.42,1.13,-0.08,0.77,10.34,267.23,4.32,305.44
100,0.42,1.07,-0.08,0.77,10.37,267.28,4.26,305.19
110,0.42,1.0,-0.08,0.77,10.4,267.33,4.21,304.94
120,0.42,0.92,-0.08,0.76,10.43,267.37,4.16,304.69
130,0.42,0.84,-0.08,0.76,10.46,267.42,4.11,304.44
140,0.42,0.75,-0.08,0.76,10.49,267.47,4.06,304.19
150,0.42,0.66,-0.08,0.76,10.52,267.52,4.01,303.94
160,0.42,0.57,-0.08,0.76,10.55,267.57,3.95,303.69
170,0.42,0.47,-0.08,0.76,10.58,267.62,3.9,303.44
180,0.42,0.37,-0.08,0.76,10.61,267.66,3.85,303.2
