t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.39,0.26,-0.06,1.18,9.3,259.6,6.04,288.4
-170,0.39,0.37,-0.06,1.18,9.34,259.39,6.04,288.19
-160,0.39,0.49,-0.06,1.18,9.35,259.41,6.03,287.6
-150,0.39,0.6,-0.06,1.18,9.36,259.43,6.01,287.0
-140,0.39,0.71,-0.06,1.18,9.37,259.45,5.99,286.4
-130,0.39,0.81,-0.06,1.18,9.38,259.46,5.98,285.8
-120,0.39,0.9,-0.06,1.18,9.39,259.48,5.96,285.21
-110,0.39,0.99,-0.06,1.17,9.4,259.5,5.94,284.61
-100,0.39,1.07,-0.06,1.17,9.41,259.52,5.93,284.01
-90,0.39,1.15,-0.06,1.17,9.42,259.54,5.91,283.41
-80,0.39,1.21,-0.06,1.17,9.43,259.55,5.89,282.81
-70,0.39,1.27,-0.06,1.17,9.44,259.57,5.88,282.22
-60,0.39,1.32,-0.06,1.17,9.45,259.59,5.86,281.62
-50,0.39,1.36,-0.06,1.17,9.46,259.61,5.84,281.02
-40,0.39,1.4,-0.06,1.17,9.47,259.63,5.83,280.42
-30,0.39,1.43,-0.06,1.17,9.48,259.64,5.81,279.83
-20,0.39,1.44,-0.06,1.17,9.49,259.66,5.79,279.23
-10,0.39,1.45,-0.06,1.17,9.5,259.68,5.78,278.63
0,0.39,1.45,-0.06,1.17,9.51,259.7,5.76,278.03
10,0.39,1.45,-0.06,1.17,9.52,259.72,5.74,277.43
20,0.39,1.43,-0.06,1.17,9.53,259.73,5.73,276.84
30,0.39,1.41,-0.06,1.17,9.54,259.75,5.71,276.24
40,0.39,1.37,-0.06,1.17,9.55,259.77,5.69,275.64
50,0.39,1.33,-0.06,1.17,9.56,259.79,5.68,275.04
60,0.39,1.28,-0.06,1.16,9.57,259.81,5.66,274.45
70,0.39,1.23,-0.06,1.16,9.57,259.82,5.64,273.85
80,0.39,1.16,-0.06,1.16,9.58,259.84,5.63,273.25
90,0.39,1.09,-0.06,1.16,9.59,259.86,5.61,272.65
100,0.39,1.01,-0.06,1.16,9.6,259.88,5.59,272.05
110,0.39,0.92,-0.06,1.16,9.61,259.9,5.58,271.46
120,0.39,0.82,-0.06,1.16,9.62,259.91,5.56,270.86
130,0.39,0.72,-0.06,1.16,9.63,259.93,5.54,270.26
140,0.39,0.61,-0.06,1.16,9.64,259.95,5.53,269.66
150,0.39,0.5,-0.06,1.16,9.65,259.97,5.51,269.07
160,0.39,0.38,-0.06,1.16,9.66,259.99,5.49,268.47
170,0.39,0.26,-0.06,1.16,9.67,260.01,5.48,267.87
180,0.39,0.14,-0.06,1.16,9.68,260.02,5.46,267.27
