t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,1.57,0.46,0.71,5.97,14.28,271.47,22.46,306.07
-170,1.57,0.59,0.71,5.98,14.34,270.61,22.43,305.57
-160,1.57,0.73,0.71,5.99,14.39,270.26,22.44,304.77
-150,1.57,0.85,0.71,6.0,14.41,269.61,22.49,304.15
-140,1.57,0.97,0.71,6.01,14.43,268.95,22.5,304.54
-130,1.57,1.08,0.71,6.02,14.41,268.63,22.5,305.58
-120,1.57,1.17,0.71,6.03,14.35,267.87,22.52,307.23
-110,1.57,1.27,0.71,6.05,14.26,266.64,22.53,309.29
-100,1.57,1.36,0.71,6.05,14.21,265.66,22.5,310.62
-90,1.57,1.44,0.71,6.07,14.21,265.11,22.48,312.86
-80,1.57,1.52,0.7,6.08,14.17,264.8,22.45,314.04
-70,1.57,1.58,0.71,6.09,14.15,264.52,22.41,315.61
-60,1.57,1.64,0.7,6.09,14.12,264.87,22.34,316.46
-50,1.57,1.69,0.7,6.11,14.12,265.69,22.28,317.81
-40,1.57,1.74,0.7,6.11,14.09,266.5,22.19,320.15
-30,1.57,1.77,0.71,6.12,14.05,266.95,22.08,320.77
-20,1.57,1.8,0.7,6.13,14.02,267.33,22.0,321.69
-10,1.57,1.82,0.69,6.14,13.96,267.27,21.93,322.37
0,1.57,1.83,0.69,6.15,13.91,266.83,21.9,324.04
10,1.57,1.83,0.69,6.16,13.88,266.4,21.85,325.58
20,1.57,1.81,0.69,6.17,13.84,265.59,21.78,326.97
30,1.57,1.78,0.69,6.17,13.8,264.92,21.71,328.89
40,1.57,1.74,0.69,6.18,13.73,264.43,21.65,330.89
50,1.57,1.69,0.68,6.19,13.68,263.94,21.58,332.31
60,1.57,1.62,0.69,6.2,13.63,263.38,21.49,333.37
70,1.57,1.55,0.68,6.2,13.54,262.88,21.4,334.44
80,1.57,1.46,0.69,6.21,13.43,262.34,21.34,335.27
90,1.57,1.36,0.69,6.21,13.29,261.58,21.31,336.28
100,1.57,1.24,0.69,6.21,13.19,261.0,21.31,336.47
110,1.57,1.11,0.69,6.22,13.05,260.44,21.29,336.62
120,1.57,0.97,0.68,6.23,12.96,259.85,21.33,336.32
130,1.57,0.82,0.68,6.24,12.88,258.57,21.41,336.22
140,1.57,0.67,0.67,6.24,12.84,257.23,21.46,336.44
150,1.57,0.5,0.67,6.24,12.78,256.41,21.5,336.43
160,1.57,0.32,0.67,6.25,12.73,255.33,21.55,337.0
170,1.57,0.13,0.66,6.26,12.68,255.04,21.62,338.43
180,1.57,-0.05,0.66,6.27,12.62,254.6,21.64,339.52
