t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.85,0.1,0.84,1.88,9.54,256.79,12.35,220.09
-170,0.85,0.35,0.84,1.89,9.68,256.75,12.3,220.98
-160,0.85,0.58,0.84,1.9,9.83,257.11,12.34,221.95
-150,0.85,0.82,0.84,1.9,9.97,256.89,12.34,222.49
-140,0.85,1.04,0.83,1.9,10.1,256.4,12.31,222.84
-130,0.85,1.25,0.83,1.91,10.24,256.02,12.26,223.48
-120,0.85,1.45,0.84,1.92,10.34,255.5,12.18,224.01
-110,0.85,1.64,0.84,1.93,10.42,254.94,12.15,224.28
-100,0.85,1.8,0.84,1.93,10.5,254.56,12.14,224.59
-90,0.85,1.96,0.84,1.94,10.57,253.62,12.12,225.48
-80,0.85,2.1,0.84,1.94,10.62,253.17,12.14,226.27
-70,0.85,2.22,0.83,1.95,10.64,252.39,12.17,227.68
-60,0.85,2.33,0.83,1.96,10.62,251.83,12.2,229.31
-50,0.85,2.42,0.83,1.97,10.62,251.36,12.22,232.62
-40,0.85,2.49,0.83,1.97,10.64,250.7,12.25,235.66
-30,0.85,2.55,0.83,1.98,10.63,250.34,12.27,238.34
-20,0.85,2.59,0.83,1.98,10.63,249.89,12.3,241.51
-10,0.85,2.61,0.83,1.99,10.62,249.63,12.32,243.81
0,0.85,2.62,0.83,2.0,10.68,249.33,12.34,245.77
10,0.85,2.61,0.83,2.0,10.73,249.02,12.35,247.51
20,0.85,2.59,0.83,2.01,10.76,248.68,12.37,249.51
30,0.85,2.55,0.83,2.02,10.84,248.46,12.38,251.3
40,0.85,2.5,0.83,2.02,10.9,248.4,12.4,252.48
50,0.85,2.42,0.82,2.02,10.91,248.56,12.44,253.03
60,0.85,2.36,0.82,2.03,10.96,248.44,12.46,253.62
70,0.85,2.27,0.82,2.03,10.99,248.39,12.46,254.15
80,0.85,2.16,0.82,2.03,10.97,247.9,12.41,255.54
90,0.85,2.03,0.81,2.03,10.93,247.31,12.34,256.45
100,0.85,1.91,0.81,2.04,10.86,246.77,12.25,257.14
110,0.85,1.76,0.8,2.05,10.79,246.02,12.13,258.49
120,0.85,1.61,0.8,2.05,10.73,245.52,12.02,260.68
130,0.85,1.44,0.8,2.05,10.66,245.76,11.9,262.34
140,0.85,1.26,0.8,2.06,10.67,246.33,11.78,263.64
150,0.85,1.08,0.8,2.06,10.68,247.16,11.69,264.8
160,0.85,0.89,0.79,2.06,10.67,247.64,11.62,265.58
170,0.85,0.69,0.79,2.07,10.64,248.01,11.53,266.04
180,0.85,0.47,0.79,2.07,10.62,248.01,11.48,266.51
