t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.41,0.39,0.5,4.62,17.65,259.45,8.79,211.3
-170,0.41,0.58,0.51,4.62,17.65,259.48,8.76,211.64
-160,0.41,0.76,0.51,4.62,17.65,259.51,8.72,211.98
-150,0.41,0.93,0.51,4.61,17.65,259.53,8.68,212.32
-140,0.41,1.1,0.51,4.61,17.64,259.56,8.65,212.67
-130,0.41,1.26,0.51,4.6,17.64,259.59,8.61,213.01
-120,0.41,1.41,0.51,4.6,17.64,259.62,8.57,213.35
-110,0.41,1.56,0.51,4.6,17.64,259.64,8.53,213.69
-100,0.41,1.69,0.51,4.59,17.63,259.67,8.5,214.03
-90,0.41,1.81,0.52,4.59,17.63,259.7,8.46,214.38
-80,0.41,1.92,0.52,4.58,17.63,259.72,8.42,214.72
-70,0.41,2.02,0.52,4.58,17.62,259.75,8.39,215.06
-60,0.41,2.1,0.52,4.57,17.62,259.78,8.35,215.4
-50,0.41,2.17,0.52,4.57,17.62,259.8,8.31,215.75
-40,0.41,2.23,0.52,4.57,17.62,259.83,8.28,216.09
-30,0.41,2.28,0.52,4.56,17.61,259.86,8.24,216.43
-20,0.41,2.31,0.52,4.56,17.61,259.89,8.2,216.77
-10,0.41,2.33,0.53,4.55,17.61,259.91,8.16,217.11
0,0.41,2.34,0.53,4.55,17.61,259.94,8.13,217.46
10,0.41,2.33,0.53,4.54,17.6,259.97,8.09,217.8
20,0.41,2.31,0.53,4.54,17.6,259.99,8.05,218.14
30,0.41,2.27,0.53,4.54,17.6,260.02,8.02,218.48
40,0.41,2.22,0.53,4.53,17.59,260.05,7.98,218.83
50,0.41,2.15,0.53,4.53,17.59,260.07,7.94,219.17
60,0.41,2.07,0.54,4.52,17.59,260.1,7.91,219.51
70,0.41,1.98,0.54,4.52,17.59,260.13,7.87,219.85
80,0.41,1.87,0.54,4.52,17.58,260.15,7.83,220.19
90,0.41,1.75,0.54,4.51,17.58,260.18,7.79,220.54
100,0.41,1.62,0.54,4.51,17.58,260.21,7.76,220.88
110,0.41,1.47,0.54,4.5,17.58,260.26,7.77,221.87
120,0.41,1.31,0.54,4.5,17.58,260.32,7.77,222.86
130,0.41,1.14,0.54,4.49,17.58,260.38,7.78,223.85
140,0.41,0.97,0.53,4.49,17.58,260.43,7.79,224.84
150,0.41,0.78,0.53,4.48,17.58,260.49,7.8,225.83
160,0.41,0.59,0.53,4.48,17.58,260.54,7.81,226.82
170,0.41,0.39,0.53,4.47,17.58,260.6,7.82,227.81
180,0.41,0.18,0.53,4.47,17.59,260.66,7.83,228.8
