t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.83,0.0,0.51,6.31,10.05,253.86,15.09,352.22
-170,0.83,0.18,0.5,6.3,10.04,253.63,15.13,351.01
-160,0.83,0.36,0.5,6.29,10.02,253.44,15.17,349.84
-150,0.83,0.53,0.5,6.28,10.0,253.85,15.14,349.1
-140,0.83,0.69,0.5,6.27,10.04,254.59,15.12,348.08
-130,0.83,0.85,0.49,6.26,10.11,255.26,15.11,347.17
-120,0.83,1.01,0.49,6.25,10.18,256.42,15.06,346.62
-110,0.83,1.15,0.49,6.24,10.2,257.79,15.0,345.49
-100,0.83,1.29,0.49,6.23,10.25,259.2,14.94,345.09
-90,0.83,1.42,0.49,6.22,10.28,260.47,14.92,344.42
-80,0.83,1.53,0.49,6.2,10.27,261.07,14.88,344.18
-70,0.83,1.63,0.49,6.19,10.26,261.46,14.85,343.84
-60,0.83,1.72,0.49,6.18,10.25,261.45,14.89,343.74
-50,0.83,1.79,0.49,6.17,10.3,261.04,14.98,343.72
-40,0.83,1.85,0.49,6.16,10.32,260.59,15.05,343.43
-30,0.83,1.9,0.49,6.14,10.36,259.63,15.09,343.09
-20,0.83,1.94,0.49,6.13,10.43,258.82,15.13,341.92
-10,0.83,1.97,0.49,6.1,10.49,257.89,15.17,340.67
0,0.83,1.98,0.49,6.1,10.52,256.84,15.19,338.6
10,0.83,1.98,0.49,6.08,10.54,255.82,15.19,337.34
20,0.83,1.97,0.5,6.07,10.57,254.69,15.18,336.87
30,0.83,1.95,0.49,6.06,10.57,253.72,15.16,337.17
40,0.83,1.92,0.49,6.05,10.58,252.77,15.15,338.37
50,0.83,1.88,0.49,6.04,10.6,251.94,15.19,339.86
60,0.83,1.82,0.49,6.04,10.65,251.38,15.2,341.21
70,0.83,1.76,0.49,6.03,10.71,250.76,15.27,341.57
80,0.83,1.69,0.49,6.02,10.78,250.6,15.29,341.55
90,0.83,1.61,0.48,6.02,10.82,250.04,15.3,341.26
100,0.83,1.53,0.48,6.01,10.86,249.77,15.3,339.49
110,0.83,1.43,0.48,6.01,10.94,249.37,15.31,338.33
120,0.83,1.33,0.49,6.0,11.0,249.01,15.35,337.8
130,0.83,1.22,0.49,5.99,11.05,248.99,15.4,337.51
140,0.83,1.1,0.49,5.99,11.06,248.62,15.5,336.71
150,0.83,0.98,0.49,5.99,11.08,248.61,15.59,335.78
160,0.83,0.85,0.48,5.98,11.13,248.68,15.68,335.12
170,0.83,0.72,0.48,5.99,11.14,248.7,15.77,335.37
180,0.83,0.58,0.47,5.98,11.12,248.77,15.81,335.6
