t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.374,0.37,0.25,1.15,10.91,292.44,11.14,52.68
-170,0.374,0.56,0.26,1.14,10.88,292.59,11.32,52.28
-160,0.374,0.75,0.26,1.14,10.86,292.62,11.45,51.97
-150,0.374,0.93,0.26,1.14,10.85,292.65,11.58,51.65
-140,0.374,1.11,0.26,1.14,10.83,292.67,11.71,51.34
-130,0.374,1.27,0.26,1.14,10.81,292.7,11.84,51.02
-120,0.374,1.43,0.27,1.14,10.79,292.73,11.97,50.71
-110,0.374,1.58,0.27,1.14,10.77,292.75,12.1,50.39
-100,0.374,1.71,0.27,1.13,10.76,292.78,12.23,50.08
-90,0.374,1.84,0.27,1.13,10.74,292.81,12.36,49.76
-80,0.374,1.95,0.28,1.13,10.72,292.83,12.49,49.45
-70,0.374,2.05,0.28,1.13,10.7,292.86,12.62,49.13
-60,0.374,2.13,0.28,1.13,10.68,292.89,12.75,48.82
-50,0.374,2.21,0.28,1.13,10.67,292.91,12.88,48.51
-40,0.374,2.26,0.29,1.12,10.65,292.94,13.01,48.19
-30,0.374,2.31,0.29,1.12,10.63,292.97,13.14,47.88
-20,0.374,2.34,0.29,1.12,10.61,292.99,13.27,47.56
-10,0.374,2.35,0.29,1.12,10.59,293.02,13.39,47.25
0,0.374,2.36,0.29,1.12,10.58,293.05,13.52,46.93
10,0.374,2.34,0.3,1.12,10.56,293.08,13.65,46.62
20,0.374,2.31,0.3,1.11,10.54,293.1,13.78,46.3
30,0.374,2.27,0.3,1.11,10.52,293.13,13.91,45.99
40,0.374,2.21,0.3,1.11,10.5,293.16,14.04,45.67
50,0.374,2.14,0.31,1.11,10.49,293.18,14.17,45.36
60,0.374,2.05,0.31,1.11,10.47,293.21,14.3,45.04
70,0.374,1.94,0.31,1.11,10.45,293.24,14.43,44.73
80,0.374,1.83,0.31,1.11,10.43,293.26,14.56,44.41
90,0.374,1.7,0.31,1.1,10.41,293.29,14.69,44.1
100,0.374,1.56,0.32,1.1,10.4,293.32,14.82,43.78
110,0.374,1.4,0.32,1.1,10.38,293.34,14.95,43.47
120,0.374,1.24,0.32,1.1,10.36,293.37,15.08,43.15
130,0.374,1.06,0.32,1.1,10.34,293.4,15.21,42.84
140,0.374,0.88,0.33,1.1,10.32,293.42,15.34,42.52
150,0.374,0.69,0.33,1.09,10.31,293.45,15.47,42.21
160,0.374,0.49,0.33,1.09,10.29,293.48,15.6,41.89
170,0.374,0.29,0.33,1.09,10.27,293.5,15.73,41.58
180,0.374,0.08,0.33,1.09,10.25,293.53,15.85,41.26
