t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.518,0.28,0.24,6.62,13.33,247.0,17.71,298.5
-170,0.518,0.47,0.23,6.59,13.33,247.0,17.5,298.06
-160,0.518,0.65,0.22,6.55,13.33,247.0,17.3,297.62
-150,0.518,0.83,0.21,6.51,13.33,247.0,17.09,297.18
-140,0.518,1.0,0.2,6.48,13.33,247.0,16.89,296.75
-130,0.518,1.17,0.2,6.44,13.33,247.0,16.69,296.31
-120,0.518,1.33,0.19,6.4,13.33,247.0,16.48,295.87
-110,0.518,1.48,0.19,6.37,13.33,247.17,16.22,296.19
-100,0.518,1.62,0.18,6.33,13.33,247.33,15.96,296.51
-90,0.518,1.75,0.18,6.29,13.33,247.5,15.7,296.83
-80,0.518,1.87,0.19,6.25,13.33,247.67,15.43,297.15
-70,0.518,1.98,0.19,6.22,13.33,247.83,15.17,297.47
-60,0.518,2.07,0.18,6.18,13.33,248.0,14.91,297.79
-50,0.518,2.16,0.16,6.14,13.3,248.0,14.65,298.09
-40,0.518,2.23,0.14,6.1,13.27,248.0,14.39,298.39
-30,0.518,2.3,0.12,6.06,13.25,248.0,14.14,298.69
-20,0.518,2.34,0.11,6.01,13.22,248.0,13.88,298.99
-10,0.518,2.38,0.09,5.97,13.19,248.0,13.62,299.29
0,0.518,2.4,0.07,5.93,13.16,248.0,13.36,299.6
10,0.518,2.41,0.06,5.89,13.16,248.17,13.15,299.87
20,0.518,2.4,0.04,5.84,13.16,248.33,12.94,300.15
30,0.518,2.38,0.01,5.79,13.16,248.5,12.73,300.42
40,0.518,2.34,-0.02,5.75,13.16,248.67,12.53,300.7
50,0.518,2.29,-0.05,5.7,13.16,248.83,12.32,300.97
60,0.518,2.22,-0.09,5.66,13.16,249.0,12.11,301.25
70,0.518,2.14,-0.11,5.61,13.16,249.17,11.96,301.1
80,0.518,2.04,-0.13,5.56,13.16,249.33,11.81,300.96
90,0.518,1.92,-0.13,5.51,13.16,249.5,11.67,300.81
100,0.518,1.79,-0.13,5.46,13.16,249.67,11.52,300.67
110,0.518,1.65,-0.13,5.41,13.16,249.83,11.38,300.52
120,0.518,1.49,-0.14,5.36,13.16,250.0,11.23,300.38
130,0.518,1.33,-0.14,5.32,13.13,250.33,11.12,300.36
140,0.518,1.15,-0.14,5.27,13.1,250.67,11.01,300.33
150,0.518,0.96,-0.13,5.22,13.07,251.0,10.91,300.31
160,0.518,0.76,-0.12,5.18,13.04,251.33,10.8,300.29
170,0.518,0.55,-0.11,5.13,13.02,251.67,10.69,300.27
180,0.518,0.33,-0.1,5.08,12.99,252.0,10.58,300.25
