t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.7,0.27,0.14,1.32,12.83,263.35,8.06,54.73
-170,0.7,0.47,0.14,1.32,12.82,263.37,8.09,54.77
-160,0.7,0.67,0.14,1.32,12.82,263.38,8.12,54.82
-150,0.7,0.87,0.14,1.32,12.82,263.39,8.15,54.87
-140,0.7,1.06,0.15,1.32,12.81,263.4,8.17,54.92
-130,0.7,1.24,0.15,1.32,12.81,263.41,8.2,54.97
-120,0.7,1.41,0.15,1.32,12.81,263.43,8.23,55.02
-110,0.7,1.58,0.15,1.32,12.8,263.44,8.26,55.07
-100,0.7,1.73,0.15,1.32,12.8,263.45,8.29,55.12
-90,0.7,1.87,0.15,1.32,12.8,263.46,8.31,55.17
-80,0.7,1.99,0.15,1.32,12.79,263.47,8.34,55.22
-70,0.7,2.11,0.15,1.32,12.79,263.49,8.37,55.27
-60,0.7,2.21,0.15,1.32,12.79,263.5,8.4,55.32
-50,0.7,2.29,0.15,1.32,12.78,263.51,8.42,55.37
-40,0.7,2.36,0.15,1.33,12.78,263.52,8.45,55.42
-30,0.7,2.42,0.15,1.33,12.78,263.53,8.49,55.47
-20,0.7,2.46,0.16,1.33,12.77,263.55,8.52,55.51
-10,0.7,2.49,0.16,1.33,12.77,263.56,8.55,55.56
0,0.7,2.5,0.16,1.33,12.77,263.57,8.57,55.61
10,0.7,2.5,0.16,1.33,12.77,263.58,8.6,55.66
20,0.7,2.48,0.16,1.33,12.76,263.59,8.63,55.71
30,0.7,2.45,0.16,1.33,12.76,263.61,8.66,55.76
40,0.7,2.39,0.16,1.33,12.76,263.62,8.68,55.81
50,0.7,2.33,0.16,1.33,12.75,263.63,8.71,55.86
60,0.7,2.25,0.16,1.33,12.75,263.64,8.74,55.91
70,0.7,2.15,0.16,1.33,12.75,263.65,8.77,55.96
80,0.7,2.04,0.16,1.33,12.74,263.67,8.8,56.01
90,0.7,1.92,0.16,1.33,12.74,263.68,8.82,56.06
100,0.7,1.78,0.16,1.33,12.74,263.69,8.85,56.11
110,0.7,1.63,0.17,1.33,12.73,263.7,8.83,55.91
120,0.7,1.46,0.17,1.33,12.72,263.71,8.82,55.71
130,0.7,1.29,0.17,1.33,12.71,263.72,8.8,55.51
140,0.7,1.1,0.17,1.33,12.7,263.72,8.78,55.31
150,0.7,0.91,0.17,1.33,12.7,263.73,8.76,55.12
160,0.7,0.71,0.17,1.33,12.69,263.74,8.74,54.92
170,0.7,0.5,0.17,1.33,12.68,263.75,8.73,54.72
180,0.7,0.29,0.17,1.33,12.67,263.76,8.71,54.52
