t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.47,0.22,-0.25,2.75,16.45,257.43,3.65,127.4
-170,0.47,0.31,-0.25,2.74,16.43,257.4,3.77,127.36
-160,0.47,0.39,-0.25,2.73,16.42,257.38,3.76,128.5
-150,0.47,0.46,-0.25,2.73,16.4,257.35,3.74,129.65
-140,0.47,0.54,-0.25,2.72,16.38,257.32,3.72,130.79
-130,0.47,0.61,-0.25,2.71,16.37,257.29,3.7,131.94
-120,0.47,0.67,-0.25,2.7,16.35,257.26,3.69,133.08
-110,0.47,0.73,-0.25,2.7,16.33,257.24,3.67,134.23
-100,0.47,0.79,-0.25,2.69,16.32,257.21,3.67,135.33
-90,0.47,0.84,-0.25,2.68,16.3,257.18,3.67,136.44
-80,0.47,0.89,-0.25,2.67,16.28,257.15,3.67,137.54
-70,0.47,0.93,-0.25,2.67,16.27,257.12,3.67,138.64
-60,0.47,0.97,-0.25,2.66,16.25,257.09,3.67,139.75
-50,0.47,1.0,-0.25,2.65,16.23,257.07,3.67,140.85
-40,0.47,1.02,-0.25,2.64,16.22,257.04,3.65,141.9
-30,0.47,1.05,-0.25,2.64,16.2,257.01,3.63,142.94
-20,0.47,1.06,-0.25,2.63,16.18,256.98,3.61,143.99
-10,0.47,1.07,-0.25,2.62,16.17,256.95,3.58,145.03
0,0.47,1.08,-0.25,2.61,16.15,256.93,3.56,146.07
10,0.47,1.08,-0.25,2.61,16.13,256.9,3.54,147.12
20,0.47,1.07,-0.25,2.6,16.12,256.87,3.46,145.91
30,0.47,1.06,-0.25,2.59,16.1,256.84,3.39,144.7
40,0.47,1.04,-0.25,2.58,16.08,256.81,3.31,143.49
50,0.47,1.01,-0.25,2.58,16.07,256.78,3.24,142.28
60,0.47,0.98,-0.25,2.57,16.05,256.76,3.16,141.07
70,0.47,0.94,-0.25,2.56,16.03,256.73,3.09,139.86
80,0.47,0.9,-0.25,2.56,16.01,256.7,2.99,140.55
90,0.47,0.84,-0.25,2.55,15.99,256.67,2.89,141.24
100,0.47,0.78,-0.25,2.55,15.97,256.64,2.79,141.93
110,0.47,0.72,-0.24,2.54,15.95,256.62,2.69,142.62
120,0.47,0.65,-0.24,2.54,15.93,256.59,2.58,143.32
130,0.47,0.57,-0.24,2.53,15.91,256.56,2.48,144.01
140,0.47,0.49,-0.24,2.53,15.89,256.53,2.4,145.43
150,0.47,0.4,-0.24,2.52,15.87,256.5,2.31,146.85
160,0.47,0.31,-0.24,2.52,15.85,256.48,2.23,148.27
170,0.47,0.22,-0.24,2.52,15.83,256.45,2.14,149.69
180,0.47,0.12,-0.24,2.51,15.81,256.42,2.06,151.11
