t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,1.56,0.23,0.77,5.45,17.52,281.38,14.54,287.51
-170,1.56,0.39,0.77,5.45,17.6,280.68,14.64,286.09
-160,1.56,0.55,0.77,5.45,17.68,279.8,14.72,285.36
-150,1.56,0.72,0.77,5.45,17.75,279.25,14.75,284.99
-140,1.56,0.87,0.77,5.46,17.89,278.72,14.8,284.8
-130,1.56,1.01,0.77,5.47,18.04,278.21,14.88,284.53
-120,1.56,1.16,0.77,5.47,18.22,277.75,14.95,285.51
-110,1.56,1.29,0.77,5.48,18.35,277.21,15.05,286.13
-100,1.56,1.42,0.77,5.48,18.47,276.12,15.17,286.38
-90,1.56,1.54,0.78,5.49,18.59,274.68,15.27,287.78
-80,1.56,1.64,0.77,5.48,18.65,273.06,15.35,288.96
-70,1.56,1.74,0.77,5.49,18.7,271.93,15.44,289.74
-60,1.56,1.83,0.77,5.49,18.74,270.98,15.54,290.08
-50,1.56,1.9,0.77,5.49,18.77,270.2,15.57,291.14
-40,1.56,1.96,0.76,5.49,18.83,269.87,15.65,292.47
-30,1.56,2.01,0.76,5.49,18.87,269.52,15.69,293.37
-20,1.56,2.04,0.76,5.49,18.93,269.27,15.78,294.05
-10,1.56,2.07,0.76,5.48,19.01,268.15,15.88,294.98
0,1.56,2.07,0.76,5.49,19.07,267.0,15.99,294.61
10,1.56,2.06,0.75,5.5,19.14,265.7,16.07,293.97
20,1.56,2.04,0.75,5.5,19.26,264.45,16.11,292.76
30,1.56,2.01,0.75,5.51,19.36,263.19,16.17,291.34
40,1.56,1.95,0.75,5.51,19.45,262.12,16.21,289.1
50,1.56,1.89,0.74,5.5,19.52,261.64,16.22,287.43
60,1.56,1.82,0.74,5.51,19.58,261.34,16.23,286.71
70,1.56,1.73,0.74,5.51,19.64,261.25,16.29,286.32
80,1.56,1.63,0.74,5.52,19.66,261.22,16.32,286.69
90,1.56,1.52,0.73,5.52,19.69,261.62,16.36,287.03
100,1.56,1.4,0.73,5.52,19.7,261.92,16.46,287.34
110,1.56,1.27,0.73,5.52,19.71,262.11,16.55,287.13
120,1.56,1.13,0.73,5.53,19.73,262.29,16.64,286.89
130,1.56,0.98,0.73,5.52,19.76,262.56,16.72,285.89
140,1.56,0.82,0.73,5.52,19.78,262.55,16.81,284.8
150,1.56,0.67,0.73,5.52,19.78,261.63,16.87,284.43
160,1.56,0.49,0.72,5.53,19.8,260.67,16.93,285.69
170,1.56,0.33,0.72,5.53,19.8,259.77,17.01,287.1
180,1.56,0.16,0.72,5.53,19.82,259.42,17.08,289.67
