t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,1.35,-0.09,0.38,6.15,13.54,250.33,18.24,243.12
-170,1.35,0.09,0.38,6.15,13.57,250.4,18.5,241.08
-160,1.35,0.27,0.39,6.16,13.58,250.54,18.8,239.58
-150,1.35,0.44,0.39,6.16,13.6,251.02,19.07,237.4
-140,1.35,0.62,0.39,6.17,13.61,251.65,19.31,235.32
-130,1.35,0.78,0.4,6.18,13.63,252.32,19.54,233.53
-120,1.35,0.94,0.4,6.18,13.68,253.06,19.73,232.46
-110,1.35,1.09,0.4,6.2,13.7,254.04,19.88,232.13
-100,1.35,1.22,0.4,6.2,13.7,254.48,20.03,231.75
-90,1.35,1.34,0.4,6.2,13.7,254.59,20.15,231.53
-80,1.35,1.44,0.4,6.21,13.65,254.3,20.31,230.63
-70,1.35,1.54,0.4,6.22,13.6,254.09,20.47,228.52
-60,1.35,1.62,0.41,6.22,13.56,253.87,20.63,226.47
-50,1.35,1.69,0.41,6.23,13.57,253.39,20.81,224.64
-40,1.35,1.75,0.42,6.24,13.6,253.68,21.01,223.13
-30,1.35,1.79,0.41,6.24,13.62,253.84,21.23,221.62
-20,1.35,1.83,0.41,6.25,13.67,254.39,21.36,220.7
-10,1.35,1.85,0.41,6.25,13.72,254.71,21.51,219.35
0,1.35,1.86,0.41,6.26,13.8,255.28,21.6,217.69
10,1.35,1.86,0.41,6.28,13.88,255.52,21.72,215.53
20,1.35,1.84,0.41,6.28,13.95,255.81,21.8,213.23
30,1.35,1.82,0.41,6.28,13.98,256.5,21.88,211.21
40,1.35,1.79,0.41,6.28,14.0,257.11,21.87,208.51
50,1.35,1.75,0.42,6.29,13.99,258.06,21.89,206.83
60,1.35,1.7,0.42,6.29,13.95,258.74,21.98,204.68
70,1.35,1.64,0.42,6.3,13.88,259.32,22.07,202.58
80,1.35,1.58,0.42,6.31,13.77,259.32,22.15,200.44
90,1.35,1.5,0.41,6.31,13.66,259.33,22.27,198.79
100,1.35,1.42,0.42,6.32,13.55,259.32,22.42,197.32
110,1.35,1.32,0.41,6.33,13.4,258.75,22.56,196.06
120,1.35,1.22,0.41,6.34,13.26,258.45,22.64,195.97
130,1.35,1.11,0.42,6.34,13.13,258.08,22.71,195.07
140,1.35,1.01,0.42,6.35,12.99,257.56,22.73,194.02
150,1.35,0.89,0.42,6.35,12.89,256.96,22.73,193.05
160,1.35,0.76,0.42,6.36,12.84,256.38,22.76,192.03
170,1.35,0.63,0.42,6.36,12.79,255.81,22.74,190.8
180,1.35,0.49,0.42,6.37,12.73,255.04,22.73,189.95
