t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,1.94,0.07,0.04,5.06,14.45,266.73,14.24,250.51
-170,1.94,0.25,0.04,5.05,14.41,266.13,14.23,251.92
-160,1.94,0.43,0.04,5.06,14.33,265.34,14.17,253.92
-150,1.94,0.61,0.04,5.08,14.29,264.15,14.05,256.13
-140,1.94,0.79,0.04,5.09,14.26,263.05,13.9,256.49
-130,1.94,0.95,0.04,5.09,14.26,262.42,13.74,257.01
-120,1.94,1.1,0.04,5.1,14.24,261.59,13.62,258.01
-110,1.94,1.25,0.04,5.11,14.23,260.92,13.48,258.81
-100,1.94,1.38,0.04,5.12,14.12,260.25,13.37,260.45
-90,1.94,1.51,0.04,5.14,13.96,259.81,13.27,262.15
-80,1.94,1.62,0.04,5.14,13.8,259.25,13.2,264.03
-70,1.94,1.71,0.04,5.15,13.66,258.73,13.19,265.39
-60,1.94,1.8,0.04,5.16,13.52,258.53,13.15,266.93
-50,1.94,1.87,0.04,5.17,13.42,258.06,13.15,268.26
-40,1.94,1.93,0.04,5.18,13.4,257.55,13.15,268.42
-30,1.94,1.98,0.04,5.2,13.45,256.8,13.15,268.53
-20,1.94,2.02,0.04,5.21,13.54,255.94,13.13,268.58
-10,1.94,2.04,0.04,5.22,13.61,254.88,13.13,268.82
0,1.94,2.05,0.05,5.22,13.69,253.36,13.14,269.77
10,1.94,2.05,0.05,5.22,13.78,252.04,13.13,270.91
20,1.94,2.03,0.05,5.23,13.84,250.9,13.13,272.57
30,1.94,2.0,0.05,5.23,13.92,249.8,13.14,274.19
40,1.94,1.96,0.05,5.23,13.99,248.43,13.19,276.32
50,1.94,1.91,0.05,5.23,14.08,247.31,13.24,278.49
60,1.94,1.85,0.05,5.24,14.14,246.34,13.33,279.78
70,1.94,1.77,0.05,5.24,14.15,245.14,13.46,280.25
80,1.94,1.69,0.05,5.26,14.22,243.89,13.57,281.34
90,1.94,1.59,0.05,5.26,14.23,242.32,13.64,281.86
100,1.94,1.48,0.05,5.27,14.23,241.08,13.68,282.74
110,1.94,1.36,0.06,5.27,14.23,239.72,13.66,283.64
120,1.94,1.24,0.05,5.28,14.22,238.23,13.63,284.59
130,1.94,1.1,0.05,5.29,14.24,237.13,13.57,285.68
140,1.94,0.96,0.05,5.29,14.23,236.04,13.48,286.15
150,1.94,0.81,0.05,5.29,14.21,234.82,13.37,286.43
160,1.94,0.65,0.05,5.3,14.22,233.7,13.27,284.86
170,1.94,0.48,0.05,5.32,14.24,232.83,13.18,283.14
180,1.94,0.32,0.05,5.32,14.33,231.96,13.08,281.76
