t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,1.63,0.0,0.46,4.01,12.2,263.99,14.77,261.7
-170,1.63,0.18,0.46,4.01,12.3,264.79,14.66,260.35
-160,1.63,0.37,0.45,4.0,12.39,265.81,14.51,258.95
-150,1.63,0.55,0.45,4.0,12.48,267.23,14.38,257.27
-140,1.63,0.73,0.44,3.99,12.54,268.26,14.31,255.48
-130,1.63,0.89,0.44,3.99,12.57,268.8,14.24,253.26
-120,1.63,1.06,0.44,3.99,12.61,269.45,14.23,251.37
-110,1.63,1.22,0.45,3.99,12.62,269.62,14.25,249.56
-100,1.63,1.37,0.45,3.98,12.55,269.93,14.27,247.89
-90,1.63,1.51,0.45,3.97,12.46,269.58,14.28,247.45
-80,1.63,1.64,0.44,3.97,12.36,269.61,14.27,247.01
-70,1.63,1.76,0.44,3.96,12.28,270.18,14.23,246.88
-60,1.63,1.86,0.44,3.96,12.2,270.81,14.2,246.61
-50,1.63,1.96,0.43,3.96,12.17,271.98,14.21,245.76
-40,1.63,2.03,0.43,3.95,12.17,272.98,14.22,245.18
-30,1.63,2.1,0.43,3.94,12.2,274.55,14.21,244.58
-20,1.63,2.14,0.43,3.93,12.19,275.72,14.23,242.83
-10,1.63,2.16,0.43,3.93,12.23,276.68,14.25,241.18
0,1.63,2.18,0.43,3.92,12.29,277.36,14.27,239.44
10,1.63,2.18,0.43,3.91,12.3,277.93,14.25,237.78
20,1.63,2.15,0.43,3.91,12.33,278.57,14.22,235.65
30,1.63,2.12,0.43,3.91,12.35,279.24,14.18,234.12
40,1.63,2.06,0.43,3.9,12.37,279.9,14.18,233.76
50,1.63,2.0,0.43,3.89,12.35,280.41,14.23,233.14
60,1.63,1.91,0.42,3.89,12.32,280.78,14.25,232.62
70,1.63,1.81,0.43,3.88,12.27,281.62,14.28,232.03
80,1.63,1.7,0.43,3.87,12.18,282.73,14.41,231.08
90,1.63,1.58,0.43,3.86,12.08,283.37,14.56,230.22
100,1.63,1.44,0.43,3.86,11.92,284.22,14.69,229.89
110,1.63,1.29,0.43,3.85,11.8,285.34,14.84,229.45
120,1.63,1.13,0.43,3.85,11.69,286.5,14.96,227.89
130,1.63,0.96,0.43,3.85,11.57,287.34,15.09,226.89
140,1.63,0.79,0.43,3.84,11.44,288.01,15.21,227.01
150,1.63,0.61,0.43,3.83,11.27,288.54,15.31,226.24
160,1.63,0.42,0.42,3.82,11.14,288.77,15.45,226.07
170,1.63,0.23,0.42,3.82,10.98,288.91,15.55,226.27
180,1.63,0.04,0.42,3.82,10.76,288.72,15.57,226.29
