t_min,NM_m_IGN69,T_m_NM,S_m,Hs_m,Tp_s,Dp_deg,U_m_s,DU_deg
-180,0.43,0.12,-0.09,0.73,6.96,268.7,2.25,343.57
-170,0.43,0.27,-0.09,0.73,6.97,268.7,2.24,344.76
-160,0.43,0.41,-0.09,0.73,6.97,268.7,2.23,345.94
-150,0.43,0.55,-0.09,0.72,6.97,268.7,2.23,347.13
-140,0.43,0.69,-0.09,0.72,6.97,268.7,2.22,348.32
-130,0.43,0.81,-0.1,0.72,6.97,268.7,2.21,349.5
-120,0.43,0.93,-0.1,0.72,6.97,268.7,2.2,350.69
-110,0.43,1.03,-0.1,0.71,6.97,268.7,2.2,351.87
-100,0.43,1.13,-0.1,0.71,6.97,268.7,2.19,353.06
-90,0.43,1.22,-0.1,0.71,6.98,268.7,2.18,354.25
-80,0.43,1.29,-0.1,0.71,6.98,268.7,2.18,355.43
-70,0.43,1.36,-0.1,0.7,6.98,268.7,2.17,356.62
-60,0.43,1.42,-0.1,0.7,6.98,268.7,2.16,357.8
-50,0.43,1.47,-0.1,0.7,6.98,268.7,2.16,358.99
-40,0.43,1.51,-0.1,0.7,6.98,268.7,2.15,0.18
-30,0.43,1.54,-0.1,0.69,6.98,268.7,2.14,1.36
-20,0.43,1.56,-0.1,0.69,6.98,268.7,2.13,2.55
-10,0.43,1.57,-0.1,0.69,6.98,268.7,2.13,3.74
0,0.43,1.57,-0.1,0.69,6.99,268.7,2.12,4.92
10,0.43,1.56,-0.1,0.68,6.99,268.7,2.11,6.11
20,0.43,1.54,-0.1,0.68,6.99,268.7,2.11,7.29
30,0.43,1.52,-0.1,0.68,6.99,268.7,2.1,8.48
40,0.43,1.48,-0.1,0.68,6.99,268.7,2.09,9.67
50,0.43,1.44,-0.1,0.67,6.99,268.7,2.08,10.85
60,0.43,1.38,-0.1,0.67,6.99,268.7,2.08,12.04
70,0.43,1.32,-0.1,0.67,6.99,268.7,2.07,13.22
80,0.43,1.25,-0.1,0.67,7.0,268.7,2.06,14.41
90,0.43,1.17,-0.1,0.66,7.0,268.7,2.06,15.6
100,0.43,1.08,-0.1,0.66,7.0,268.7,2.05,16.78
110,0.43,0.99,-0.1,0.66,7.0,268.7,2.04,17.97
120,0.43,0.88,-0.1,0.66,7.0,268.7,2.02,16.99
130,0.43,0.77,-0.1,0.65,7.0,268.7,2.0,16.02
140,0.43,0.65,-0.1,0.65,7.0,268.7,1.99,15.05
150,0.43,0.53,-0.1,0.65,7.0,268.7,1.97,14.07
160,0.43,0.4,-0.1,0.65,7.0,268.7,1.95,13.1
170,0.43,0.26,-0.1,0.65,7.0,268.7,1.93,12.12
180,0.43,0.12,-0.1,0.65,7.0,268.7,1.91,11.15
